review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,sentiment_score,sentiment_label,cabin
REV001817,BKG006645,CUST0215,FLT00279,2024-12-05,4,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001818,BKG000117,CUST0253,FLT00005,2024-11-11,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001819,BKG002434,CUST0150,FLT00102,2024-12-18,5,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001820,BKG005464,CUST0118,FLT00230,2024-12-05,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001821,BKG000584,CUST0118,FLT00025,2024-12-21,4,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Business
REV001822,BKG008587,CUST0294,FLT00359,2024-12-24,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001823,BKG003789,CUST0020,FLT00160,2025-01-05,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001824,BKG010961,CUST0146,FLT00460,2025-01-12,5,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001825,BKG004168,CUST0137,FLT00175,2025-01-06,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Business
REV001826,BKG008466,CUST0242,FLT00354,2025-01-21,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001827,BKG010206,CUST0293,FLT00426,2025-01-17,4,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001828,BKG001390,CUST0190,FLT00058,2024-11-30,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001829,BKG008358,CUST0015,FLT00350,2024-11-25,4,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Business
REV001830,BKG009760,CUST0183,FLT00408,2024-12-26,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001831,BKG006155,CUST0211,FLT00260,2024-12-13,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001832,BKG005421,CUST0149,FLT00228,2024-12-14,5,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001833,BKG008921,CUST0156,FLT00372,2024-11-30,5,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001834,BKG002044,CUST0237,FLT00086,2024-12-07,1,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001835,BKG004198,CUST0211,FLT00176,2025-01-09,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Premium Economy
REV001836,BKG003497,CUST0187,FLT00147,2024-12-06,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001837,BKG000779,CUST0037,FLT00033,2024-11-22,4,Great value for money on this West African route.,0.4,positive,Economy
REV001838,BKG000214,CUST0141,FLT00009,2024-12-02,2,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001839,BKG003763,CUST0048,FLT00159,2024-11-11,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Business
REV001840,BKG009769,CUST0058,FLT00408,2025-01-08,1,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001841,BKG010641,CUST0054,FLT00444,2024-12-01,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV001842,BKG006732,CUST0293,FLT00283,2024-12-13,4,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001843,BKG011129,CUST0112,FLT00467,2024-12-03,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001844,BKG003118,CUST0294,FLT00131,2024-12-22,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Premium Economy
REV001845,BKG005792,CUST0190,FLT00243,2024-11-25,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001846,BKG008784,CUST0005,FLT00367,2024-11-25,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001847,BKG002721,CUST0272,FLT00115,2024-12-13,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001848,BKG008906,CUST0057,FLT00372,2025-01-16,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001849,BKG009128,CUST0217,FLT00383,2024-12-19,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001850,BKG006048,CUST0223,FLT00255,2024-11-29,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001851,BKG008033,CUST0064,FLT00337,2025-01-18,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001852,BKG000002,CUST0277,FLT00001,2024-12-16,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001853,BKG006369,CUST0063,FLT00268,2024-11-27,2,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001854,BKG011041,CUST0251,FLT00463,2025-01-22,5,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001855,BKG001950,CUST0121,FLT00081,2024-12-26,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001856,BKG006733,CUST0120,FLT00283,2025-01-15,4,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001857,BKG007834,CUST0199,FLT00329,2024-12-05,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001858,BKG000918,CUST0098,FLT00038,2024-11-12,5,Great value for money on this West African route.,0.4,positive,Business
REV001859,BKG003175,CUST0180,FLT00133,2024-12-18,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001860,BKG010434,CUST0175,FLT00436,2025-01-19,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001861,BKG007015,CUST0170,FLT00294,2024-12-06,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001862,BKG000090,CUST0189,FLT00004,2024-12-24,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001863,BKG001710,CUST0220,FLT00071,2024-12-02,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001864,BKG010362,CUST0021,FLT00433,2024-12-11,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001865,BKG003042,CUST0116,FLT00128,2024-12-30,5,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Premium Economy
REV001866,BKG000106,CUST0263,FLT00005,2024-11-18,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001867,BKG009079,CUST0298,FLT00381,2025-01-20,2,Very disappointed with the service on this strategic route.,-0.975,negative,Business
REV001868,BKG008620,CUST0194,FLT00360,2024-12-16,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV001869,BKG001896,CUST0045,FLT00079,2024-12-25,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001870,BKG006091,CUST0195,FLT00257,2025-01-16,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001871,BKG008509,CUST0253,FLT00356,2025-01-16,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001872,BKG006083,CUST0152,FLT00257,2024-11-28,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001873,BKG000635,CUST0085,FLT00027,2024-11-08,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001874,BKG001926,CUST0024,FLT00081,2024-11-09,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001875,BKG002057,CUST0218,FLT00087,2024-11-15,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV001876,BKG006918,CUST0097,FLT00290,2025-01-13,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001877,BKG003145,CUST0062,FLT00132,2024-11-10,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001878,BKG010463,CUST0006,FLT00437,2024-12-03,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001879,BKG009632,CUST0056,FLT00403,2024-11-28,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Business
REV001880,BKG000553,CUST0008,FLT00024,2024-12-13,3,45 minute delay at departure but courteous staff.,0.6,positive,Business
REV001881,BKG008908,CUST0162,FLT00372,2025-01-10,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001882,BKG005384,CUST0171,FLT00227,2024-12-19,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001883,BKG003912,CUST0004,FLT00165,2024-12-30,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Premium Economy
REV001884,BKG009906,CUST0229,FLT00414,2025-01-24,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001885,BKG003390,CUST0150,FLT00142,2024-12-26,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001886,BKG009300,CUST0033,FLT00389,2024-11-27,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV001887,BKG008443,CUST0099,FLT00353,2025-01-13,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001888,BKG002431,CUST0182,FLT00102,2024-12-22,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV001889,BKG010247,CUST0262,FLT00427,2025-01-19,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Business
REV001890,BKG000459,CUST0139,FLT00019,2024-12-09,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV001891,BKG000208,CUST0191,FLT00009,2024-12-30,5,Great value for money on this West African route.,0.4,positive,Premium Economy
REV001892,BKG000900,CUST0253,FLT00037,2024-12-12,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001893,BKG000022,CUST0026,FLT00001,2024-12-27,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001894,BKG008602,CUST0020,FLT00360,2024-12-14,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001895,BKG000895,CUST0067,FLT00037,2024-12-02,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001896,BKG000515,CUST0234,FLT00021,2024-11-16,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV001897,BKG007295,CUST0114,FLT00306,2024-11-24,4,45 minute delay at departure but courteous staff.,0.6,positive,Premium Economy
REV001898,BKG004905,CUST0058,FLT00208,2024-12-13,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV001899,BKG007868,CUST0104,FLT00330,2024-11-29,2,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV001900,BKG004110,CUST0065,FLT00173,2024-12-19,5,Great value for money on this West African route.,0.4,positive,Economy
REV001901,BKG007180,CUST0114,FLT00302,2024-11-27,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Business
REV001902,BKG010327,CUST0191,FLT00431,2024-12-18,1,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV001903,BKG011149,CUST0041,FLT00467,2024-12-17,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV001904,BKG001561,CUST0069,FLT00065,2024-12-06,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001905,BKG001267,CUST0078,FLT00053,2025-01-01,3,Flight was fine but the wifi was not working.,0.4167,positive,Business
REV001906,BKG010362,CUST0021,FLT00433,2024-12-11,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001907,BKG003639,CUST0289,FLT00153,2024-12-12,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV001908,BKG008942,CUST0138,FLT00373,2024-12-29,1,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001909,BKG003428,CUST0052,FLT00144,2024-12-15,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV001910,BKG004781,CUST0273,FLT00203,2025-01-02,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV001911,BKG001928,CUST0118,FLT00081,2024-12-14,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV001912,BKG002357,CUST0273,FLT00099,2024-11-28,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001913,BKG004791,CUST0272,FLT00203,2024-11-22,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV001914,BKG010528,CUST0281,FLT00440,2024-12-05,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001915,BKG000307,CUST0265,FLT00013,2024-11-17,2,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV001916,BKG007980,CUST0206,FLT00335,2024-11-24,2,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001917,BKG003666,CUST0263,FLT00154,2024-12-28,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV001918,BKG010182,CUST0195,FLT00425,2024-12-14,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV001919,BKG007058,CUST0299,FLT00296,2025-01-11,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001920,BKG000662,CUST0194,FLT00028,2024-12-27,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Business
REV001921,BKG004645,CUST0070,FLT00197,2025-01-11,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV001922,BKG008504,CUST0285,FLT00356,2024-12-04,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001923,BKG002921,CUST0227,FLT00123,2024-11-13,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001924,BKG009275,CUST0221,FLT00388,2024-12-23,1,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV001925,BKG011164,CUST0032,FLT00468,2024-12-17,2,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Premium Economy
REV001926,BKG008947,CUST0087,FLT00373,2024-12-09,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV001927,BKG006237,CUST0215,FLT00263,2024-12-16,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV001928,BKG006079,CUST0207,FLT00257,2024-11-18,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV001929,BKG000353,CUST0204,FLT00015,2024-12-15,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV001930,BKG009095,CUST0028,FLT00381,2024-12-28,1,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV001931,BKG007006,CUST0109,FLT00294,2024-12-24,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV001932,BKG000159,CUST0282,FLT00007,2024-12-11,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV001933,BKG010170,CUST0178,FLT00424,2024-12-22,1,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV001934,BKG000957,CUST0102,FLT00040,2024-12-28,4,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV001935,BKG002072,CUST0008,FLT00087,2024-11-24,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
