loyalty_id,customer_id,booking_id,transaction_date,miles_earned,miles_redeemed,activity_type
LOY0003971,CUST0169,BKG006440,2025-01-02,2368,2368,bonus_campaign
LOY0003972,CUST0169,BKG006477,2024-12-14,807,807,partner_hotel
LOY0003973,CUST0169,BKG006738,2025-01-11,790,395,bonus_campaign
LOY0003974,CUST0169,BKG006750,2024-12-24,1156,578,flight
LOY0003975,CUST0169,BKG006948,2024-12-21,695,347,flight
LOY0003976,CUST0169,BKG007271,2024-12-11,563,0,flight
LOY0003977,CUST0169,BKG007378,2024-12-17,1269,634,partner_hotel
LOY0003978,CUST0169,BKG007384,2024-12-26,2716,0,flight
LOY0003979,CUST0169,BKG007886,2025-01-20,3033,1516,partner_hotel
LOY0003980,CUST0169,BKG008716,2025-01-17,3384,0,flight
LOY0003981,CUST0169,BKG009439,2024-12-29,1720,0,flight
LOY0003982,CUST0169,BKG009456,2024-12-18,1656,0,flight
LOY0003983,CUST0169,BKG009795,2024-12-22,465,0,flight
LOY0003984,CUST0169,BKG009854,2025-01-22,3630,3630,flight
LOY0003985,CUST0169,BKG009903,2024-12-22,1924,1924,partner_hotel
LOY0003986,CUST0169,BKG010360,2024-12-06,800,400,flight
LOY0003987,CUST0169,BKG010428,2024-12-29,3624,0,flight
LOY0003988,CUST0169,BKG010923,2024-12-30,612,306,flight
LOY0003989,CUST0169,BKG010998,2024-12-06,2011,0,flight
LOY0003990,CUST0169,BKG011006,2024-12-05,1743,0,flight
LOY0003991,CUST0169,BKG011077,2024-12-21,750,0,bonus_campaign
LOY0003992,CUST0169,BKG011162,2025-01-19,697,0,flight
LOY0003993,CUST0169,BKG011328,2024-12-23,978,0,flight
LOY0003994,CUST0169,BKG011468,2025-01-19,2688,0,flight
LOY0003995,CUST0170,BKG000337,2024-12-04,1310,0,flight
LOY0003996,CUST0170,BKG000633,2024-12-16,951,0,flight
LOY0003997,CUST0170,BKG001111,2024-11-17,2872,1436,bonus_campaign
LOY0003998,CUST0170,BKG002845,2025-01-06,513,513,flight
LOY0003999,CUST0170,BKG003043,2024-12-15,792,396,flight
LOY0004000,CUST0170,BKG003046,2024-12-10,625,312,flight
LOY0004001,CUST0170,BKG003307,2025-01-07,1341,0,flight
LOY0004002,CUST0170,BKG003363,2024-11-18,5192,0,flight
LOY0004003,CUST0170,BKG003409,2024-12-12,931,931,partner_hotel
LOY0004004,CUST0170,BKG003469,2024-12-04,979,979,flight
LOY0004005,CUST0170,BKG003921,2024-11-17,2124,0,flight
LOY0004006,CUST0170,BKG004092,2024-11-26,2146,2146,bonus_campaign
LOY0004007,CUST0170,BKG004267,2024-12-28,472,0,flight
LOY0004008,CUST0170,BKG004585,2024-11-14,454,0,flight
LOY0004009,CUST0170,BKG004591,2024-12-06,775,387,bonus_campaign
LOY0004010,CUST0170,BKG005907,2025-01-10,1048,0,flight
LOY0004011,CUST0170,BKG006263,2025-01-13,1263,631,partner_hotel
LOY0004012,CUST0170,BKG006698,2024-12-09,896,0,partner_hotel
LOY0004013,CUST0170,BKG006882,2025-01-05,590,0,flight
LOY0004014,CUST0170,BKG006997,2024-11-23,954,0,partner_hotel
LOY0004015,CUST0170,BKG007015,2024-12-06,3322,0,flight
LOY0004016,CUST0170,BKG007325,2025-01-06,454,227,flight
LOY0004017,CUST0170,BKG007492,2024-12-08,972,486,flight
LOY0004018,CUST0170,BKG007656,2025-01-06,327,0,flight
LOY0004019,CUST0170,BKG007672,2024-12-07,904,0,flight
LOY0004020,CUST0170,BKG008808,2025-01-05,5779,0,flight
LOY0004021,CUST0170,BKG009205,2025-01-20,385,192,flight
LOY0004022,CUST0170,BKG009485,2024-12-22,6342,0,flight
LOY0004023,CUST0170,BKG009892,2024-12-03,1566,1566,flight
LOY0004024,CUST0170,BKG010063,2025-01-20,1430,715,flight
LOY0004025,CUST0170,BKG010199,2024-11-29,1785,0,flight
LOY0004026,CUST0170,BKG011214,2024-12-23,1227,0,bonus_campaign
LOY0004027,CUST0171,BKG000047,2024-11-18,434,0,bonus_campaign
LOY0004028,CUST0171,BKG001118,2024-11-21,6978,0,flight
LOY0004029,CUST0171,BKG001611,2024-11-07,1101,550,flight
LOY0004030,CUST0171,BKG001736,2024-11-16,1353,0,flight
LOY0004031,CUST0171,BKG002011,2024-12-25,769,0,flight
LOY0004032,CUST0171,BKG002112,2024-12-16,913,0,flight
LOY0004033,CUST0171,BKG002129,2024-11-27,2080,0,partner_hotel
LOY0004034,CUST0171,BKG002219,2025-01-02,10308,0,flight
LOY0004035,CUST0171,BKG002376,2024-12-25,670,335,flight
LOY0004036,CUST0171,BKG002671,2024-11-16,1750,875,flight
LOY0004037,CUST0171,BKG003073,2024-12-17,626,0,flight
LOY0004038,CUST0171,BKG003357,2024-11-20,4428,2214,flight
LOY0004039,CUST0171,BKG003569,2024-12-05,1620,0,flight
LOY0004040,CUST0171,BKG004191,2025-01-05,1012,0,flight
LOY0004041,CUST0171,BKG004993,2024-11-19,232,116,flight
LOY0004042,CUST0171,BKG005098,2024-12-03,1944,1944,partner_hotel
LOY0004043,CUST0171,BKG005160,2024-11-26,575,287,flight
LOY0004044,CUST0171,BKG005384,2024-12-19,888,0,flight
LOY0004045,CUST0171,BKG006422,2024-11-18,1550,775,partner_hotel
LOY0004046,CUST0171,BKG006687,2024-12-13,1415,0,partner_hotel
LOY0004047,CUST0171,BKG007184,2025-01-01,1008,504,flight
LOY0004048,CUST0171,BKG007780,2024-11-30,2038,2038,flight
LOY0004049,CUST0171,BKG007859,2024-12-15,888,0,flight
LOY0004050,CUST0171,BKG007946,2025-01-14,6300,0,flight
LOY0004051,CUST0171,BKG007962,2024-12-22,2383,2383,partner_hotel
LOY0004052,CUST0171,BKG008657,2024-12-04,1917,958,flight
LOY0004053,CUST0171,BKG010104,2025-01-06,1094,547,flight
LOY0004054,CUST0171,BKG010468,2024-12-29,3440,0,flight
LOY0004055,CUST0171,BKG010491,2025-01-14,564,282,flight
LOY0004056,CUST0171,BKG010660,2025-01-10,3589,0,bonus_campaign
LOY0004057,CUST0171,BKG011416,2025-01-22,756,378,flight
LOY0004058,CUST0174,BKG000043,2024-12-22,1784,0,flight
LOY0004059,CUST0174,BKG000235,2024-11-14,1672,0,flight
LOY0004060,CUST0174,BKG000324,2024-11-27,4448,0,flight
LOY0004061,CUST0174,BKG000958,2024-11-30,1671,835,bonus_campaign
LOY0004062,CUST0174,BKG001305,2024-11-14,1368,684,flight
LOY0004063,CUST0174,BKG001432,2024-12-05,2028,0,flight
LOY0004064,CUST0174,BKG003206,2024-12-06,826,413,flight
LOY0004065,CUST0174,BKG003848,2024-12-19,603,0,flight
LOY0004066,CUST0174,BKG004575,2024-12-08,499,0,flight
LOY0004067,CUST0174,BKG004946,2024-12-25,666,333,partner_hotel
LOY0004068,CUST0174,BKG005049,2024-12-04,840,420,bonus_campaign
LOY0004069,CUST0174,BKG005152,2025-01-11,920,460,flight
LOY0004070,CUST0174,BKG005619,2024-11-22,5605,0,flight
LOY0004071,CUST0174,BKG006223,2024-12-01,1050,0,flight
LOY0004072,CUST0174,BKG006556,2024-11-28,2992,0,flight
LOY0004073,CUST0174,BKG007053,2025-01-07,2106,0,bonus_campaign
LOY0004074,CUST0174,BKG007316,2025-01-01,1046,523,flight
LOY0004075,CUST0174,BKG007573,2024-12-26,1220,610,flight
LOY0004076,CUST0174,BKG007870,2024-12-23,378,0,flight
LOY0004077,CUST0174,BKG008035,2025-01-14,1120,560,flight
LOY0004078,CUST0174,BKG009019,2024-12-20,1720,0,flight
LOY0004079,CUST0174,BKG009166,2024-12-17,1560,1560,flight
LOY0004080,CUST0174,BKG009956,2024-12-30,543,543,partner_hotel
LOY0004081,CUST0174,BKG010249,2024-12-08,1669,0,flight
LOY0004082,CUST0174,BKG010596,2024-12-11,1260,1260,flight
LOY0004083,CUST0174,BKG010616,2024-12-04,870,435,flight
LOY0004084,CUST0174,BKG010633,2024-12-22,3015,0,flight
LOY0004085,CUST0174,BKG010928,2025-01-13,1716,0,flight
LOY0004086,CUST0174,BKG011402,2024-12-22,2438,1219,flight
LOY0004087,CUST0176,BKG000143,2024-12-06,761,380,flight
LOY0004088,CUST0176,BKG000467,2024-12-03,350,0,flight
LOY0004089,CUST0176,BKG000477,2024-11-12,1305,0,flight
LOY0004090,CUST0176,BKG000667,2024-12-04,1803,0,flight
LOY0004091,CUST0176,BKG001192,2024-12-15,1272,0,flight
LOY0004092,CUST0176,BKG001284,2024-12-11,459,229,flight
LOY0004093,CUST0176,BKG001409,2024-12-19,2320,1160,flight
LOY0004094,CUST0176,BKG001480,2024-11-10,909,0,bonus_campaign
LOY0004095,CUST0176,BKG001910,2024-11-29,2616,0,flight
LOY0004096,CUST0176,BKG002122,2024-11-22,2196,0,partner_hotel
LOY0004097,CUST0176,BKG002545,2025-01-04,4089,0,flight
LOY0004098,CUST0176,BKG002888,2024-12-09,1888,0,flight
LOY0004099,CUST0176,BKG003061,2024-12-27,648,324,bonus_campaign
LOY0004100,CUST0176,BKG003509,2024-12-07,681,0,flight
LOY0004101,CUST0176,BKG003881,2025-01-09,544,0,partner_hotel
LOY0004102,CUST0176,BKG004097,2024-12-21,4892,2446,flight
LOY0004103,CUST0176,BKG004122,2024-11-13,4678,2339,flight
LOY0004104,CUST0176,BKG004431,2024-12-22,435,435,flight
LOY0004105,CUST0176,BKG004626,2024-11-28,415,0,flight
LOY0004106,CUST0176,BKG005131,2024-12-05,885,442,flight
LOY0004107,CUST0176,BKG005447,2024-12-20,1177,1177,flight
LOY0004108,CUST0176,BKG006173,2024-12-06,841,0,flight
LOY0004109,CUST0176,BKG006510,2024-11-28,372,0,flight
LOY0004110,CUST0176,BKG006719,2024-12-06,471,0,flight
LOY0004111,CUST0176,BKG006756,2024-12-24,4536,2268,flight
LOY0004112,CUST0176,BKG006775,2024-11-21,2998,0,flight
LOY0004113,CUST0176,BKG006870,2025-01-15,796,0,flight
LOY0004114,CUST0176,BKG007140,2025-01-02,562,0,bonus_campaign
LOY0004115,CUST0176,BKG007370,2024-11-29,969,969,partner_hotel
LOY0004116,CUST0176,BKG007438,2024-11-21,2382,0,flight
LOY0004117,CUST0176,BKG007464,2024-11-29,1864,0,partner_hotel
LOY0004118,CUST0176,BKG007639,2024-12-09,620,0,flight
LOY0004119,CUST0176,BKG007794,2024-12-19,866,0,bonus_campaign
LOY0004120,CUST0176,BKG008195,2024-12-13,945,945,bonus_campaign
LOY0004121,CUST0176,BKG008294,2025-01-09,1662,0,flight
LOY0004122,CUST0176,BKG008475,2024-12-04,695,695,partner_hotel
LOY0004123,CUST0176,BKG008790,2025-01-01,2048,0,flight
LOY0004124,CUST0176,BKG009324,2025-01-22,955,955,flight
LOY0004125,CUST0176,BKG009916,2024-12-06,431,0,flight
LOY0004126,CUST0176,BKG010608,2024-12-26,761,0,partner_hotel
LOY0004127,CUST0176,BKG010963,2025-01-09,7935,0,partner_hotel
LOY0004128,CUST0176,BKG011019,2025-01-16,1510,755,flight
LOY0004129,CUST0176,BKG011056,2024-12-01,810,0,flight
LOY0004130,CUST0177,BKG000172,2024-12-24,1225,612,partner_hotel
LOY0004131,CUST0177,BKG000184,2024-12-18,553,0,partner_hotel
LOY0004132,CUST0177,BKG000248,2024-11-02,746,0,flight
LOY0004133,CUST0177,BKG001144,2024-12-04,697,0,flight
LOY0004134,CUST0177,BKG001389,2024-11-06,1351,675,partner_hotel
LOY0004135,CUST0177,BKG001626,2024-11-30,940,0,bonus_campaign
LOY0004136,CUST0177,BKG001709,2024-11-22,1653,0,flight
LOY0004137,CUST0177,BKG001837,2024-12-26,6864,0,flight
LOY0004138,CUST0177,BKG002502,2024-12-09,1848,1848,bonus_campaign
LOY0004139,CUST0177,BKG002704,2024-12-30,778,778,bonus_campaign
LOY0004140,CUST0177,BKG002782,2024-12-27,729,364,flight
LOY0004141,CUST0177,BKG003235,2024-11-24,538,0,flight
LOY0004142,CUST0177,BKG003246,2024-12-14,462,0,flight
LOY0004143,CUST0177,BKG003346,2024-12-12,4576,4576,bonus_campaign
LOY0004144,CUST0177,BKG003987,2024-11-22,1535,0,partner_hotel
LOY0004145,CUST0177,BKG004080,2025-01-01,1823,1823,flight
LOY0004146,CUST0177,BKG004695,2024-12-13,1616,0,flight
LOY0004147,CUST0177,BKG005396,2024-12-23,1104,0,partner_hotel
LOY0004148,CUST0177,BKG008016,2024-12-11,985,0,flight
LOY0004149,CUST0177,BKG008399,2025-01-19,700,0,flight
LOY0004150,CUST0177,BKG008958,2025-01-17,1715,857,flight
LOY0004151,CUST0177,BKG008972,2025-01-18,963,481,flight
LOY0004152,CUST0177,BKG009403,2025-01-03,1780,0,partner_hotel
LOY0004153,CUST0177,BKG009838,2024-12-20,567,0,partner_hotel
LOY0004154,CUST0177,BKG010517,2024-12-14,885,442,flight
LOY0004155,CUST0177,BKG011012,2025-01-13,597,0,partner_hotel
LOY0004156,CUST0178,BKG000520,2024-11-16,1245,0,flight
LOY0004157,CUST0178,BKG000554,2024-12-16,975,0,flight
LOY0004158,CUST0178,BKG001016,2024-12-12,469,0,flight
LOY0004159,CUST0178,BKG001652,2024-12-02,1296,648,flight
LOY0004160,CUST0178,BKG002074,2024-11-16,1470,1470,flight
LOY0004161,CUST0178,BKG002578,2024-12-28,7280,3640,flight
LOY0004162,CUST0178,BKG002638,2024-12-29,1872,0,flight
LOY0004163,CUST0178,BKG003176,2024-12-03,658,0,partner_hotel
LOY0004164,CUST0178,BKG003690,2024-12-03,4801,0,flight
LOY0004165,CUST0178,BKG003978,2024-11-17,1615,807,flight
LOY0004166,CUST0178,BKG004834,2025-01-07,4842,0,flight
LOY0004167,CUST0178,BKG005172,2025-01-08,360,0,flight
LOY0004168,CUST0178,BKG005196,2024-11-27,716,0,partner_hotel
LOY0004169,CUST0178,BKG006308,2025-01-05,1854,0,flight
LOY0004170,CUST0178,BKG006312,2024-12-17,1520,1520,flight
LOY0004171,CUST0178,BKG006822,2024-12-22,953,0,flight
LOY0004172,CUST0178,BKG009657,2024-12-25,1079,0,flight
LOY0004173,CUST0178,BKG009954,2024-11-30,1829,0,flight
LOY0004174,CUST0178,BKG010170,2024-12-22,1263,0,flight
LOY0004175,CUST0178,BKG010339,2024-12-31,1447,0,flight
LOY0004176,CUST0178,BKG010843,2024-12-26,1026,513,flight
LOY0004177,CUST0178,BKG011015,2025-01-23,693,0,flight
LOY0004178,CUST0178,BKG011046,2025-01-12,1192,0,flight
LOY0004179,CUST0178,BKG011237,2024-12-17,359,359,flight
LOY0004180,CUST0178,BKG011317,2025-01-07,1665,1665,flight
LOY0004181,CUST0179,BKG000054,2024-12-24,322,0,flight
LOY0004182,CUST0179,BKG000073,2024-12-11,590,0,partner_hotel
LOY0004183,CUST0179,BKG000170,2024-11-21,1836,0,flight
LOY0004184,CUST0179,BKG000732,2024-11-13,453,0,flight
LOY0004185,CUST0179,BKG001149,2024-11-22,1053,0,bonus_campaign
LOY0004186,CUST0179,BKG001207,2024-12-16,610,0,flight
LOY0004187,CUST0179,BKG001261,2024-11-13,895,0,flight
LOY0004188,CUST0179,BKG001385,2024-12-10,1242,621,bonus_campaign
LOY0004189,CUST0179,BKG001494,2024-12-26,920,0,flight
LOY0004190,CUST0179,BKG001805,2024-12-01,3316,3316,flight
LOY0004191,CUST0179,BKG002418,2024-12-02,920,920,flight
LOY0004192,CUST0179,BKG002479,2024-11-10,672,336,flight
LOY0004193,CUST0179,BKG002752,2024-11-24,1440,1440,flight
LOY0004194,CUST0179,BKG002773,2025-01-01,1545,0,flight
LOY0004195,CUST0179,BKG003234,2024-11-17,846,423,flight
LOY0004196,CUST0179,BKG003377,2024-12-03,820,0,flight
LOY0004197,CUST0179,BKG003939,2024-12-19,922,461,flight
LOY0004198,CUST0179,BKG004066,2025-01-01,3120,1560,flight
LOY0004199,CUST0179,BKG004325,2024-11-14,1212,606,bonus_campaign
LOY0004200,CUST0179,BKG004480,2024-12-04,1440,720,flight
LOY0004201,CUST0179,BKG004493,2024-11-22,1893,1893,bonus_campaign
LOY0004202,CUST0179,BKG005053,2024-12-28,1141,0,partner_hotel
LOY0004203,CUST0179,BKG005648,2025-01-06,2945,2945,flight
LOY0004204,CUST0179,BKG006265,2025-01-03,1529,764,flight
LOY0004205,CUST0179,BKG006945,2024-12-28,372,186,flight
LOY0004206,CUST0179,BKG007019,2025-01-17,4403,0,flight
LOY0004207,CUST0179,BKG007320,2024-11-24,336,336,flight
LOY0004208,CUST0179,BKG008112,2024-12-19,1219,609,flight
LOY0004209,CUST0179,BKG008250,2024-12-15,3391,0,flight
LOY0004210,CUST0179,BKG008298,2024-12-09,912,0,flight
LOY0004211,CUST0179,BKG008706,2024-12-12,3602,1801,bonus_campaign
LOY0004212,CUST0179,BKG008902,2024-12-17,2973,0,flight
LOY0004213,CUST0179,BKG009529,2025-01-13,672,336,flight
LOY0004214,CUST0179,BKG009574,2024-12-01,1125,0,flight
LOY0004215,CUST0179,BKG009850,2025-01-09,645,0,flight
LOY0004216,CUST0179,BKG010421,2024-12-12,720,0,flight
LOY0004217,CUST0179,BKG010497,2025-01-16,688,0,flight
LOY0004218,CUST0179,BKG010711,2025-01-24,1815,0,flight
LOY0004219,CUST0179,BKG010960,2025-01-25,3174,0,flight
LOY0004220,CUST0185,BKG000233,2024-12-15,1505,1505,flight
LOY0004221,CUST0185,BKG000400,2024-11-03,968,0,flight
LOY0004222,CUST0185,BKG000513,2024-11-20,1475,0,flight
LOY0004223,CUST0185,BKG000750,2024-12-19,2248,1124,flight
LOY0004224,CUST0185,BKG000834,2024-11-08,568,0,bonus_campaign
LOY0004225,CUST0185,BKG001105,2024-11-05,661,330,flight
LOY0004226,CUST0185,BKG001122,2024-11-21,506,0,flight
LOY0004227,CUST0185,BKG001196,2024-11-14,246,0,bonus_campaign
LOY0004228,CUST0185,BKG002461,2025-01-01,700,0,flight
LOY0004229,CUST0185,BKG002466,2024-12-12,693,0,flight
LOY0004230,CUST0185,BKG002471,2024-12-22,585,0,flight
LOY0004231,CUST0185,BKG002573,2024-12-04,4414,0,bonus_campaign
LOY0004232,CUST0185,BKG002580,2024-12-21,4118,0,partner_hotel
LOY0004233,CUST0185,BKG002784,2024-12-17,2095,1047,partner_hotel
LOY0004234,CUST0185,BKG002974,2024-11-26,4926,0,flight
LOY0004235,CUST0185,BKG003261,2024-12-09,2212,1106,flight
LOY0004236,CUST0185,BKG003491,2025-01-05,1208,0,flight
LOY0004237,CUST0185,BKG004437,2024-12-03,1211,0,flight
LOY0004238,CUST0185,BKG004725,2024-12-09,725,362,flight
LOY0004239,CUST0185,BKG004883,2024-12-15,486,0,flight
LOY0004240,CUST0185,BKG005013,2024-12-14,2403,0,flight
LOY0004241,CUST0185,BKG005143,2025-01-11,579,0,flight
LOY0004242,CUST0185,BKG005345,2024-12-28,928,0,flight
LOY0004243,CUST0185,BKG005403,2024-12-05,1288,644,flight
LOY0004244,CUST0185,BKG005439,2024-12-11,795,795,flight
LOY0004245,CUST0185,BKG005661,2024-12-05,588,588,partner_hotel
LOY0004246,CUST0185,BKG005950,2025-01-10,2832,0,bonus_campaign
LOY0004247,CUST0185,BKG005998,2025-01-14,2516,1258,partner_hotel
LOY0004248,CUST0185,BKG006388,2025-01-08,2581,0,flight
LOY0004249,CUST0185,BKG006668,2024-11-23,2181,0,partner_hotel
LOY0004250,CUST0185,BKG006911,2024-11-29,387,0,flight
LOY0004251,CUST0185,BKG007379,2024-12-03,3121,0,flight
LOY0004252,CUST0185,BKG007668,2025-01-06,415,415,partner_hotel
LOY0004253,CUST0185,BKG008057,2024-12-01,648,0,flight
LOY0004254,CUST0185,BKG008208,2025-01-11,904,452,flight
LOY0004255,CUST0185,BKG008711,2024-12-17,5452,2726,flight
LOY0004256,CUST0185,BKG008988,2024-12-15,672,0,flight
LOY0004257,CUST0185,BKG009059,2025-01-21,4509,0,flight
LOY0004258,CUST0185,BKG009066,2024-12-13,1578,789,flight
LOY0004259,CUST0185,BKG009126,2024-12-21,1465,0,flight
LOY0004260,CUST0185,BKG009235,2024-12-03,278,0,partner_hotel
LOY0004261,CUST0185,BKG009358,2024-12-30,969,484,flight
LOY0004262,CUST0185,BKG009817,2024-12-16,675,0,flight
LOY0004263,CUST0185,BKG010087,2024-12-10,1652,826,partner_hotel
LOY0004264,CUST0185,BKG010186,2024-12-09,1561,780,flight
LOY0004265,CUST0185,BKG010883,2024-11-30,1498,0,flight
LOY0004266,CUST0185,BKG010930,2024-11-30,1310,1310,flight
LOY0004267,CUST0185,BKG011133,2024-12-06,1188,594,bonus_campaign
LOY0004268,CUST0185,BKG011419,2025-01-26,1620,0,flight
LOY0004269,CUST0186,BKG000736,2024-11-17,3423,0,bonus_campaign
LOY0004270,CUST0186,BKG000948,2024-11-27,2577,2577,flight
LOY0004271,CUST0186,BKG001005,2024-12-11,725,362,flight
LOY0004272,CUST0186,BKG001529,2024-12-10,1557,0,flight
LOY0004273,CUST0186,BKG002136,2024-11-13,1785,892,flight
LOY0004274,CUST0186,BKG003082,2024-12-17,1468,0,flight
LOY0004275,CUST0186,BKG003123,2024-11-29,194,97,flight
LOY0004276,CUST0186,BKG003179,2024-11-21,2448,2448,flight
LOY0004277,CUST0186,BKG003502,2024-12-08,1026,0,flight
LOY0004278,CUST0186,BKG003594,2024-12-06,826,0,flight
LOY0004279,CUST0186,BKG003983,2024-12-25,459,0,bonus_campaign
LOY0004280,CUST0186,BKG004283,2024-11-15,984,0,bonus_campaign
LOY0004281,CUST0186,BKG004631,2024-11-26,665,0,bonus_campaign
LOY0004282,CUST0186,BKG004641,2024-11-16,945,0,flight
LOY0004283,CUST0186,BKG004802,2025-01-05,3071,1535,flight
LOY0004284,CUST0186,BKG005048,2024-12-22,3088,1544,bonus_campaign
LOY0004285,CUST0186,BKG005199,2024-11-30,814,0,bonus_campaign
LOY0004286,CUST0186,BKG005231,2024-11-29,11491,0,flight
LOY0004287,CUST0186,BKG006047,2024-12-06,2052,0,flight
LOY0004288,CUST0186,BKG006391,2024-12-20,4485,0,flight
LOY0004289,CUST0186,BKG006583,2025-01-03,810,810,flight
LOY0004290,CUST0186,BKG006659,2024-11-21,1030,0,flight
LOY0004291,CUST0186,BKG007191,2024-12-17,1296,0,flight
LOY0004292,CUST0186,BKG007637,2024-12-15,365,0,flight
LOY0004293,CUST0186,BKG008185,2024-12-18,944,0,flight
LOY0004294,CUST0186,BKG008216,2024-11-29,1044,0,flight
LOY0004295,CUST0186,BKG008833,2024-11-26,356,356,bonus_campaign
LOY0004296,CUST0186,BKG008879,2024-12-08,1056,0,flight
LOY0004297,CUST0186,BKG009386,2025-01-16,4828,0,flight
LOY0004298,CUST0186,BKG009531,2024-12-20,2976,0,flight
LOY0004299,CUST0186,BKG009744,2025-01-08,1242,0,flight
LOY0004300,CUST0186,BKG010024,2024-12-26,1080,540,flight
LOY0004301,CUST0186,BKG010125,2025-01-23,939,469,partner_hotel
LOY0004302,CUST0186,BKG010613,2024-12-14,3680,0,partner_hotel
LOY0004303,CUST0186,BKG010729,2025-01-19,1040,520,flight
LOY0004304,CUST0186,BKG010756,2025-01-10,417,0,flight
LOY0004305,CUST0186,BKG010767,2025-01-12,324,324,flight
LOY0004306,CUST0186,BKG010999,2025-01-12,9128,0,partner_hotel
LOY0004307,CUST0188,BKG000367,2024-12-19,2347,1173,flight
LOY0004308,CUST0188,BKG001020,2024-11-29,1519,0,flight
LOY0004309,CUST0188,BKG001440,2024-12-30,7368,0,flight
LOY0004310,CUST0188,BKG001632,2024-12-23,1648,0,flight
LOY0004311,CUST0188,BKG001759,2024-12-05,3488,0,flight
LOY0004312,CUST0188,BKG001823,2024-11-18,3771,3771,flight
LOY0004313,CUST0188,BKG003382,2024-11-11,1256,0,partner_hotel
LOY0004314,CUST0188,BKG003526,2025-01-08,523,261,flight
LOY0004315,CUST0188,BKG003630,2024-12-20,2460,1230,flight
LOY0004316,CUST0188,BKG004152,2025-01-08,1630,0,flight
LOY0004317,CUST0188,BKG004153,2024-11-12,450,225,flight
LOY0004318,CUST0188,BKG004285,2024-12-01,402,0,flight
LOY0004319,CUST0188,BKG004521,2024-12-23,2426,0,flight
LOY0004320,CUST0188,BKG004577,2024-11-30,660,660,partner_hotel
LOY0004321,CUST0188,BKG006581,2024-12-29,729,364,partner_hotel
LOY0004322,CUST0188,BKG006685,2024-12-27,1525,0,flight
LOY0004323,CUST0188,BKG006842,2025-01-07,1606,0,flight
LOY0004324,CUST0188,BKG006928,2024-12-03,261,0,flight
LOY0004325,CUST0188,BKG007182,2025-01-03,1856,928,flight
LOY0004326,CUST0188,BKG007202,2024-12-07,580,290,flight
LOY0004327,CUST0188,BKG007233,2025-01-03,432,216,flight
LOY0004328,CUST0188,BKG007671,2025-01-10,273,136,flight
LOY0004329,CUST0188,BKG008006,2025-01-11,858,429,bonus_campaign
LOY0004330,CUST0188,BKG008814,2024-12-05,2378,1189,flight
LOY0004331,CUST0188,BKG009749,2024-12-13,2124,0,flight
LOY0004332,CUST0188,BKG009858,2024-12-24,1620,810,flight
LOY0004333,CUST0188,BKG010019,2025-01-17,656,0,partner_hotel
LOY0004334,CUST0188,BKG010193,2024-12-08,1039,0,flight
LOY0004335,CUST0188,BKG010304,2024-12-27,2478,0,flight
LOY0004336,CUST0188,BKG011293,2025-01-13,695,0,flight
LOY0004337,CUST0188,BKG011412,2025-01-26,1116,0,flight
LOY0004338,CUST0190,BKG000056,2024-12-23,1035,1035,flight
LOY0004339,CUST0190,BKG000329,2024-11-26,945,0,flight
LOY0004340,CUST0190,BKG000987,2024-12-20,1410,0,flight
LOY0004341,CUST0190,BKG001075,2024-11-23,8752,0,flight
LOY0004342,CUST0190,BKG001390,2024-11-30,873,0,flight
LOY0004343,CUST0190,BKG001884,2024-12-13,1627,0,flight
LOY0004344,CUST0190,BKG002347,2024-12-12,849,0,flight
LOY0004345,CUST0190,BKG002658,2024-12-26,660,0,flight
LOY0004346,CUST0190,BKG002688,2024-12-15,562,562,flight
LOY0004347,CUST0190,BKG003048,2025-01-02,624,624,bonus_campaign
LOY0004348,CUST0190,BKG003360,2024-12-26,7033,0,flight
LOY0004349,CUST0190,BKG003462,2024-12-05,1144,572,flight
LOY0004350,CUST0190,BKG003598,2025-01-01,1210,1210,flight
LOY0004351,CUST0190,BKG004180,2024-12-31,939,469,flight
LOY0004352,CUST0190,BKG004482,2025-01-03,793,0,flight
LOY0004353,CUST0190,BKG004684,2024-11-21,1041,0,flight
LOY0004354,CUST0190,BKG004726,2024-12-09,1235,0,bonus_campaign
LOY0004355,CUST0190,BKG004861,2024-12-09,925,925,flight
